TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100320,5,5.00,0.00,9080382,2,3,0,1,6
1,100320,5,5.00,0.00,9080383,2,6,0,1,9
1,100320,5,5.00,0.00,9080384,4,7,0,0,11
1,100320,5,5.00,0.00,9080385,3,4,0,0,7
1,100320,5,5.00,0.00,9080386,24,1,4,0,29
1,100320,5,5.00,0.00,9080387,1,2,0,0,3
1,100320,5,5.00,0.00,9080388,2,5,0,1,8
1,100320,5,5.00,0.00,9080389,4,5,0,0,9
1,100320,5,5.00,0.00,9080390,3,2,0,21,26
1,100320,5,5.00,0.00,9080391,24,4,0,0,28
1,100320,5,5.00,0.00,9080392,36,12,1,0,49
1,100320,5,5.00,0.00,9080393,4,10,0,0,14
1,100320,5,5.00,0.00,9080394,6,12,0,0,18
1,100320,5,5.00,0.00,9080395,7,10,0,3,20
1,100320,5,5.00,0.00,9080396,7,17,0,0,24
1,100320,5,5.00,0.00,9080397,5,4,0,0,9
1,100320,5,5.00,0.00,9080398,4,14,0,0,18
1,100320,5,5.00,0.00,9080399,4,7,0,0,11
1,100320,5,5.00,0.00,9080400,4,9,0,1,14
1,100320,5,5.00,0.00,9080401,14,1,0,4,19
1,100320,5,5.00,0.00,9080402,3,7,0,0,10
1,100320,5,5.00,0.00,9080403,9,9,0,0,18
1,100320,5,5.00,0.00,9080404,5,31,0,0,36
1,100320,5,5.00,0.00,9080405,3,10,0,1,14
1,100320,5,5.00,0.00,9080406,3,17,0,0,20
1,100320,5,5.00,0.00,9080407,78,0,0,0,78
1,100320,5,5.00,0.00,9080408,3,6,0,3,12
1,100320,5,5.00,0.00,9080409,5,1,0,1,7
1,100320,5,5.00,0.00,9080410,4,6,0,4,14
1,100320,5,5.00,0.00,9080411,5,5,0,0,10
1,100320,5,5.00,0.00,9080412,2,7,0,3,12
