TestNumber,Account,OPS_Req,OPS_Mean,OPS_Sd,Order,New,Calculated1,Filled,Calculated2,Total
1,100320,5,5.00,0.00,8731281,13,11,0,2,30
1,100320,5,5.00,0.00,8731282,79,33,3,12,151
1,100320,5,5.00,0.00,8731283,19,21,0,0,40
1,100320,5,5.00,0.00,8731284,8,15,0,11,56
1,100320,5,5.00,0.00,8731285,24,24,0,16,96
1,100320,5,5.00,0.00,8731286,28,17,2,0,47
1,100320,5,5.00,0.00,8731287,5,10,1,7,37
1,100320,5,5.00,0.00,8731288,13,57,0,0,70
1,100320,5,5.00,0.00,8731289,82,34,1,11,150
1,100320,5,5.00,0.00,8731290,17,11,0,0,28
1,100320,5,5.00,0.00,8731291,28,18,0,3,55
1,100320,5,5.00,0.00,8731292,9,53,0,0,62
1,100320,5,5.00,0.00,8731293,106,83,0,11,222
1,100320,5,5.00,0.00,8731294,19,12,0,5,46
1,100320,5,5.00,0.00,8731295,13,20,0,64,225
1,100320,5,5.00,0.00,8731296,66,22,0,0,88
1,100320,5,5.00,0.00,8731297,6,15,0,16,69
1,100320,5,5.00,0.00,8731298,21,8,0,0,29
1,100320,5,5.00,0.00,8731299,6,16,0,10,52
1,100320,5,5.00,0.00,8731300,17,22,0,0,39
1,100320,5,5.00,0.00,8731301,22,10,0,7,53
1,100320,5,5.00,0.00,8731302,11,13,0,3,33
1,100320,5,5.00,0.00,8731303,27,0,2,20,89
1,100320,5,5.00,0.00,8731304,69,3,3,0,75
1,100320,5,5.00,0.00,8731305,7,28,0,0,35
1,100320,5,5.00,0.00,8731306,12,24,0,0,36
1,100320,5,5.00,0.00,8731307,6,7,1,3,23
1,100320,5,5.00,0.00,8731308,6,8,2,0,16
1,100320,5,5.00,0.00,8731309,5,5,2,0,12
1,100320,5,5.00,0.00,8731310,8,9,0,2,23
1,100320,5,5.00,0.00,8731311,11,5,3,0,19
1,100320,5,5.00,0.00,8731312,5,10,1,4,28
1,100320,5,5.00,0.00,8731313,16,34,1,9,78
