TestNumber,Account,OrdPerSec,OrdPerSec_Mean,Order,New,Calculated1,Filled,Calculated2,Total
2,100320,1,1.00,7998852,11,39,0,0,50
2,100320,1,1.00,7998854,36,80,0,0,116
2,100320,1,1.00,7998856,51,53,0,0,104
2,100320,1,1.00,7998859,2,8,0,0,10
2,100320,1,1.00,7998860,15,39,0,0,54
2,100320,1,1.00,7998862,26,5,0,0,31
2,100320,1,1.00,7998865,7,33,0,0,40
2,100320,1,1.00,7998867,23,5,0,0,28
2,100320,1,1.00,7998869,46,32,0,0,78
2,100320,1,1.00,7998871,10,56,0,0,66
2,100320,1,1.00,7998873,15,64,60,0,139
2,100320,1,1.00,7998875,43,11,0,4,66
2,100320,1,1.00,7998877,45,29,0,0,74
2,100320,1,1.00,7998879,6,2,0,1,11
2,100320,1,1.00,7998881,46,0,0,0,46
2,100320,1,1.00,7998883,37,130,0,3,176
2,100320,1,1.00,7998885,35,17,0,0,52
2,100320,1,1.00,7998887,440,104,3,0,547
2,100320,1,1.00,7998889,6,3,0,1,12
2,100320,1,1.00,7998891,41,9,0,0,50
2,100320,1,1.00,7998893,3,4,0,0,7
2,100320,1,1.00,7998895,5,31,0,0,36
2,100320,1,1.00,7998897,21,32,0,15,98
2,100320,1,1.00,7998899,4,3,0,2,13
2,100320,1,1.00,7998901,2,3,0,1,8
2,100320,1,1.00,7998903,41,24,0,0,65
2,100320,1,1.00,7998905,2,3,0,1,8
2,100320,1,1.00,7998907,7,0,0,2,13
2,100320,1,1.00,7998909,8,9,0,3,26
2,100320,1,1.00,7998911,24,93,0,0,117
2,100320,1,1.00,7998913,10,6,0,0,16
2,100320,1,1.00,7998915,71,2,0,1,76
2,100320,1,1.00,7998917,4,2,0,1,9
2,100320,1,1.00,7998919,3,8,0,0,11
2,100320,1,1.00,7998921,6,1,0,1,10
2,100320,1,1.00,7998923,28,16,8,0,52
2,100320,1,1.00,7998925,9,36,1,0,46
2,100320,1,1.00,7998927,2,3,0,1,8
2,100320,1,1.00,7998929,4,6,0,1,13
2,100320,1,1.00,7998931,4,14,0,0,18
2,100320,1,1.00,7998933,43,14,1,0,58
2,100320,1,1.00,7998935,53,18,0,0,71
2,100320,1,1.00,7998937,2,6,0,1,11
2,100320,1,1.00,7998939,9,4,2,0,15
2,100320,1,1.00,7998941,2,2,0,1,7
2,100320,1,1.00,7998943,6,3,0,2,15
2,100320,1,1.00,7998945,22,16,0,0,38
2,100320,1,1.00,7998947,2,3,0,1,8
2,100320,1,1.00,7998949,7,21,2,0,30
2,100320,1,1.00,7998951,4,26,0,0,30
2,100320,1,1.00,7998953,3,5,0,2,14
2,100320,1,1.00,7998955,47,3,0,1,53
2,100320,1,1.00,7998957,9,2,0,0,11
2,100320,1,1.00,7998959,1,1,0,1,5
2,100320,1,1.00,7998961,21,2,0,0,23
2,100320,1,1.00,7998963,8,9,0,0,17
2,100320,1,1.00,7998965,2,3,0,1,8
2,100321,1,1.00,7996818,6,13,0,3,28
2,100321,1,1.00,7996819,11,74,0,0,85
2,100321,1,1.00,7996820,22,253,0,0,275
2,100321,1,1.00,7996821,51,54,0,61,288
2,100321,1,1.00,7996822,5,10,0,0,15
2,100321,1,1.00,7996823,13,6,0,1,22
2,100321,1,1.00,7996824,22,13,0,0,35
2,100321,1,1.00,7996825,8,36,0,0,44
2,100321,1,1.00,7996826,43,0,0,0,43
2,100321,1,1.00,7996827,40,37,0,0,77
2,100321,1,1.00,7996828,13,5,0,0,20
2,100321,1,1.00,7996829,66,1,0,0,67
2,100321,1,1.00,7996830,6,6,0,0,12
2,100321,1,1.00,7996831,8,14,0,0,22
2,100321,1,1.00,7996832,6,10,2,0,18
2,100321,1,1.00,7996833,8,24,0,0,32
2,100321,1,1.00,7996834,34,158,0,0,192
2,100321,1,1.00,7996835,70,12,0,1,85
2,100321,1,1.00,7996836,151,357,0,61,691
2,100321,1,1.00,7996837,15,0,0,0,15
2,100321,1,1.00,7996838,13,20,0,3,42
2,100321,1,1.00,7996839,2,4,0,2,12
2,100321,1,1.00,7996840,10,113,0,0,123
2,100321,1,1.00,7996841,10,2,0,0,12
2,100321,1,1.00,7996842,6,53,0,0,59
2,100321,1,1.00,7996843,14,8,0,0,22
2,100321,1,1.00,7996844,15,37,0,0,52
2,100321,1,1.00,7996845,16,1,1,0,18
2,100321,1,1.00,7996846,52,53,0,0,105
2,100321,1,1.00,7996847,6,17,0,0,23
2,100321,1,1.00,7996848,21,28,0,0,49
2,100321,1,1.00,7996849,2,23,0,0,25
2,100321,1,1.00,7996850,3,141,0,0,144
2,100321,1,1.00,7996851,31,9,0,3,49
2,100321,1,1.00,7996852,5,6,0,0,11
2,100321,1,1.00,7996853,7,2,0,32,105
2,100321,1,1.00,7996854,7,56,0,0,63
2,100321,1,1.00,7996855,76,35,6,5,132
2,100321,1,1.00,7996856,60,15,0,0,75
2,100321,1,1.00,7996857,5,3,0,1,11
2,100321,1,1.00,7996858,35,12,0,0,47
2,100321,1,1.00,7996859,8,2,0,0,10
2,100321,1,1.00,7996860,8,5,3,0,16
2,100321,1,1.00,7996861,7,5,0,3,21
2,100321,1,1.00,7996862,7,9,0,0,16
2,100321,1,1.00,7996863,2,17,0,1,22
2,100321,1,1.00,7996864,8,10,0,2,24
2,100321,1,1.00,7996865,4,8,0,2,20
2,100321,1,1.00,7996866,13,16,0,1,32
2,100321,1,1.00,7996867,3,48,0,0,51
2,100321,1,1.00,7996868,5,5,0,0,10
2,100321,1,1.00,7996869,3,6,0,1,12
2,100321,1,1.00,7996870,2,3,0,0,5
2,100321,1,1.00,7996871,2,3,0,0,5
2,100321,1,1.00,7996872,2,4,0,0,6
2,100321,1,1.00,7996873,5,30,0,0,35
2,100321,1,1.00,7996874,4,4,1,0,9
2,100321,1,1.00,7996875,3,10,0,0,13
2,100322,1,1.00,8001103,6,12,3,0,21
2,100322,1,1.00,8001106,10,69,0,0,79
2,100322,1,1.00,8001107,28,103,55,5,201
2,100322,1,1.00,8001110,88,158,0,0,246
2,100322,1,1.00,8001111,8,10,0,0,18
2,100322,1,1.00,8001113,11,27,0,0,38
2,100322,1,1.00,8001115,17,11,1,0,29
2,100322,1,1.00,8001118,34,5,0,0,39
2,100322,1,1.00,8001120,16,42,0,0,58
2,100322,1,1.00,8001122,19,33,0,0,52
2,100322,1,1.00,8001124,36,43,0,0,79
2,100322,1,1.00,8001126,18,3,0,0,21
2,100322,1,1.00,8001128,11,3,0,0,14
2,100322,1,1.00,8001130,9,11,0,0,20
2,100322,1,1.00,8001132,2,12,0,0,14
2,100322,1,1.00,8001134,29,1,0,0,30
2,100322,1,1.00,8001136,47,6,0,0,53
2,100322,1,1.00,8001138,11,5,0,0,16
2,100322,1,1.00,8001140,151,11,0,1,165
2,100322,1,1.00,8001142,7,6,0,0,13
2,100322,1,1.00,8001144,3,4,0,1,10
2,100322,1,1.00,8001146,4,33,0,0,37
2,100322,1,1.00,8001148,65,94,0,1,162
2,100322,1,1.00,8001150,2,4,0,1,9
2,100322,1,1.00,8001152,2,3,1,1,9
2,100322,1,1.00,8001154,29,15,0,0,44
2,100322,1,1.00,8001156,7,1,0,0,8
2,100322,1,1.00,8001158,19,7,0,1,29
2,100322,1,1.00,8001160,10,0,0,0,10
2,100322,1,1.00,8001162,18,169,2,1,192
2,100322,1,1.00,8001164,4,7,0,0,11
2,100322,1,1.00,8001166,36,16,0,0,52
2,100322,1,1.00,8001168,2,3,1,0,6
2,100322,1,1.00,8001170,11,18,0,7,50
2,100322,1,1.00,8001172,22,4,0,1,29
2,100322,1,1.00,8001174,25,0,0,0,25
2,100322,1,1.00,8001176,3,3,0,1,9
2,100322,1,1.00,8001178,5,4,0,1,12
2,100322,1,1.00,8001180,63,16,0,0,79
2,100322,1,1.00,8001182,72,73,1,0,146
2,100322,1,1.00,8001184,6,28,0,0,34
2,100322,1,1.00,8001186,9,4,0,2,19
2,100322,1,1.00,8001188,5,5,0,1,13
2,100322,1,1.00,8001190,3,5,0,1,11
2,100322,1,1.00,8001192,24,3,0,0,27
2,100322,1,1.00,8001194,2,8,0,0,10
2,100322,1,1.00,8001196,2,3,1,2,12
2,100322,1,1.00,8001198,27,4,1,0,32
2,100322,1,1.00,8001200,8,5,0,0,13
2,100322,1,1.00,8001202,5,5,0,0,10
2,100322,1,1.00,8001204,2,2,0,1,7
2,100322,1,1.00,8001206,3,8,0,2,17
2,100322,1,1.00,8001208,3,3,0,1,9
2,100322,1,1.00,8001210,2,2,0,1,7
2,100322,1,1.00,8001212,6,13,0,2,25
2,100322,1,1.00,8001214,19,6,0,3,34
2,100322,1,1.00,8001216,55,0,0,0,55
2,100322,1,1.00,8001218,3,3,0,1,9
2,100323,1,1.00,7994958,12,18,0,0,30
2,100323,1,1.00,7994959,8,69,0,0,77
2,100323,1,1.00,7994960,32,136,4,0,172
2,100323,1,1.00,7994961,165,61,4,3,239
2,100323,1,1.00,7994962,19,0,0,0,19
2,100323,1,1.00,7994963,26,16,0,0,42
2,100323,1,1.00,7994964,24,5,1,0,30
2,100323,1,1.00,7994965,29,2,0,1,34
2,100323,1,1.00,7994966,18,34,0,0,52
2,100323,1,1.00,7994967,7,24,0,2,37
2,100323,1,1.00,7994968,64,29,0,37,204
2,100323,1,1.00,7994969,18,2,0,0,20
2,100323,1,1.00,7994970,5,9,0,0,14
2,100323,1,1.00,7994971,7,3,1,0,11
2,100323,1,1.00,7994972,15,2,0,0,17
2,100323,1,1.00,7994973,5,8,0,0,13
2,100323,1,1.00,7994974,54,8,0,0,62
2,100323,1,1.00,7994975,12,9,0,0,21
2,100323,1,1.00,7994976,10,25,0,2,41
2,100323,1,1.00,7994977,14,42,1,0,57
2,100323,1,1.00,7994978,6,24,0,0,30
2,100323,1,1.00,7994979,34,85,0,0,119
2,100323,1,1.00,7994980,9,68,0,0,77
2,100323,1,1.00,7994981,2,62,0,0,64
2,100323,1,1.00,7994982,27,6,1,0,34
2,100323,1,1.00,7994983,4,9,0,0,13
2,100323,1,1.00,7994984,17,0,0,0,17
2,100323,1,1.00,7994985,3,4,0,2,13
2,100323,1,1.00,7994986,5,10,0,0,15
2,100323,1,1.00,7994987,144,136,9,0,289
2,100323,1,1.00,7994988,7,11,0,2,24
2,100323,1,1.00,7994989,116,0,0,0,116
2,100323,1,1.00,7994990,5,4,0,2,15
2,100323,1,1.00,7994991,21,6,0,3,36
2,100323,1,1.00,7994992,10,5,0,0,15
2,100323,1,1.00,7994993,12,73,0,0,85
2,100323,1,1.00,7994994,89,35,0,0,124
2,100323,1,1.00,7994995,30,32,0,0,62
2,100323,1,1.00,7994996,2,13,0,2,21
2,100323,1,1.00,7994997,7,8,1,0,16
2,100323,1,1.00,7994998,2,3,0,1,8
2,100323,1,1.00,7994999,4,4,2,0,10
2,100323,1,1.00,7995000,7,5,0,1,15
2,100323,1,1.00,7995001,3,15,0,0,18
2,100323,1,1.00,8004002,39,4,1,1,47
2,100323,1,1.00,8004003,3,7,0,0,10
2,100323,1,1.00,8004004,21,6,0,0,27
2,100323,1,1.00,8004005,2,4,0,1,9
2,100323,1,1.00,8004006,3,6,0,0,9
2,100323,1,1.00,8004007,3,25,0,0,28
2,100323,1,1.00,8004008,4,25,0,0,29
2,100323,1,1.00,8004009,11,49,0,0,60
2,100323,1,1.00,8004010,7,1,0,6,26
2,100323,1,1.00,8004011,2,3,0,1,8
2,100323,1,1.00,8004012,1,7,0,1,11
2,100323,1,1.00,8004013,20,20,0,0,40
2,100323,1,1.00,8004014,2,26,0,0,28
2,100324,1,1.00,8003035,4,14,0,0,18
2,100324,1,1.00,8003036,12,41,0,0,53
2,100324,1,1.00,8003037,23,169,3,0,195
2,100324,1,1.00,8003038,53,134,0,0,187
2,100324,1,1.00,8003039,4,15,0,0,19
2,100324,1,1.00,8003040,17,35,0,0,52
2,100324,1,1.00,8003041,19,11,0,0,30
2,100324,1,1.00,8003042,6,44,0,0,50
2,100324,1,1.00,8003043,25,0,0,0,25
2,100324,1,1.00,8003044,38,30,0,0,68
2,100324,1,1.00,8003045,13,93,0,0,106
2,100324,1,1.00,8003046,61,127,0,0,188
2,100324,1,1.00,8003047,5,8,0,0,13
2,100324,1,1.00,8003048,11,14,0,0,25
2,100324,1,1.00,8003049,6,13,0,0,19
2,100324,1,1.00,8003050,14,19,0,0,33
2,100324,1,1.00,8003051,34,152,0,0,186
2,100324,1,1.00,8003052,3,24,0,0,27
2,100324,1,1.00,8003053,302,1,0,0,303
2,100324,1,1.00,8003054,5,44,0,0,49
2,100324,1,1.00,8003055,6,3,0,0,9
2,100324,1,1.00,8003056,7,38,3,0,48
2,100324,1,1.00,8003057,4,5,0,1,12
2,100324,1,1.00,8003058,24,28,0,0,52
2,100324,1,1.00,8003059,10,5,0,1,18
2,100324,1,1.00,8003060,11,10,0,3,30
2,100324,1,1.00,8003061,6,1,0,1,10
2,100324,1,1.00,8003062,55,0,0,14,97
2,100324,1,1.00,8003063,23,52,0,0,75
2,100324,1,1.00,8003064,119,20,0,0,139
2,100324,1,1.00,8003065,4,3,0,8,31
2,100324,1,1.00,8003066,6,8,0,0,14
2,100324,1,1.00,8003067,65,40,0,1,108
2,100324,1,1.00,8003068,3,4,0,1,10
2,100324,1,1.00,8003069,3,4,0,2,13
2,100324,1,1.00,8003070,5,5,0,2,16
2,100324,1,1.00,8003071,2,4,0,0,6
2,100324,1,1.00,8003072,10,2,0,0,12
2,100324,1,1.00,8003073,17,87,0,0,104
2,100324,1,1.00,8003074,7,11,0,1,21
2,100324,1,1.00,8003075,7,14,0,4,33
2,100324,1,1.00,8003076,5,52,0,0,57
2,100324,1,1.00,8003077,7,5,0,2,18
2,100324,1,1.00,8003078,2,5,0,0,7
2,100324,1,1.00,8003079,3,6,0,1,12
2,100324,1,1.00,8003080,14,5,0,0,19
2,100324,1,1.00,8003081,2,5,0,1,10
2,100324,1,1.00,8003082,7,50,0,0,57
2,100324,1,1.00,8003083,3,41,0,0,44
2,100324,1,1.00,8003084,3,2,0,2,11
2,100324,1,1.00,8003085,5,5,0,1,13
2,100324,1,1.00,8003086,3,5,0,42,134
2,100324,1,1.00,8003087,17,6,0,1,26
2,100324,1,1.00,8003088,1,2,0,0,3
2,100324,1,1.00,8003089,21,0,0,0,21
2,100324,1,1.00,8003090,2,3,1,0,6
2,100324,1,1.00,8003091,30,6,0,0,36
2,100324,1,1.00,8003092,29,6,0,0,35
2,100325,1,1.00,7999075,23,13,0,0,36
2,100325,1,1.00,7999076,12,2,1,6,33
2,100325,1,1.00,7999077,30,161,3,0,194
2,100325,1,1.00,7999078,54,23,0,0,77
2,100325,1,1.00,7999079,7,14,0,0,21
2,100325,1,1.00,7999080,42,21,0,0,63
2,100325,1,1.00,7999081,24,20,0,0,44
2,100325,1,1.00,7999082,3,7,0,0,10
2,100325,1,1.00,7999083,22,25,6,19,110
2,100325,1,1.00,7999084,37,17,0,0,54
2,100325,1,1.00,7999085,11,73,0,0,84
2,100325,1,1.00,7999086,63,74,1,0,138
2,100325,1,1.00,7999087,6,19,0,0,25
2,100325,1,1.00,7999088,36,73,0,0,109
2,100325,1,1.00,7999089,6,5,0,0,11
2,100325,1,1.00,7999090,56,100,21,0,177
2,100325,1,1.00,7999091,7,260,13,45,415
2,100325,1,1.00,7999092,3,5,0,2,14
2,100325,1,1.00,7999093,54,141,5,125,575
2,100325,1,1.00,7999094,9,26,0,0,35
2,100325,1,1.00,7999095,2,4,0,2,12
2,100325,1,1.00,7999096,4,6,0,2,16
2,100325,1,1.00,7999097,5,16,0,0,21
2,100325,1,1.00,7999098,10,13,0,1,26
2,100325,1,1.00,7999099,3,1,0,0,4
2,100325,1,1.00,7999100,2,4,0,0,6
2,100325,1,1.00,7999101,5,5,0,0,10
2,100325,1,1.00,7999102,2,40,0,0,42
2,100325,1,1.00,7999103,2,37,0,0,39
2,100325,1,1.00,7999104,5,25,21,0,51
2,100325,1,1.00,7999105,17,69,0,0,86
2,100325,1,1.00,7999106,8,6,1,0,15
2,100325,1,1.00,7999107,29,73,0,0,102
2,100325,1,1.00,7999108,5,7,0,2,18
2,100325,1,1.00,7999109,6,10,0,0,16
2,100325,1,1.00,7999110,5,5,0,0,10
2,100325,1,1.00,7999111,3,14,0,0,17
2,100325,1,1.00,7999112,7,19,1,0,27
2,100325,1,1.00,7999113,5,4,1,0,10
2,100325,1,1.00,7999114,5,13,0,1,21
2,100325,1,1.00,7999115,35,0,0,0,35
2,100325,1,1.00,7999116,12,1,6,0,19
2,100325,1,1.00,7999117,5,40,34,0,79
2,100325,1,1.00,7999118,5,4,1,0,10
2,100325,1,1.00,7999119,5,2,2,0,9
2,100325,1,1.00,7999120,1,25,0,1,29
2,100325,1,1.00,7999121,10,20,0,0,30
2,100325,1,1.00,7999122,2,3,0,1,8
2,100325,1,1.00,7999123,1,3,0,1,7
2,100325,1,1.00,7999124,3,5,0,0,8
2,100325,1,1.00,7999125,10,7,0,0,17
2,100325,1,1.00,7999126,5,5,3,0,13
2,100325,1,1.00,7999127,3,8,0,1,14
2,100325,1,1.00,7999128,3,6,0,1,12
2,100325,1,1.00,7999129,3,2,2,16,55
2,100325,1,1.00,7999130,2,3,0,1,8
2,100325,1,1.00,7999131,24,3,10,0,37
2,100325,1,1.00,7999132,2,3,0,1,8
2,100326,1,1.00,8002046,23,9,0,0,32
2,100326,1,1.00,8002047,9,54,0,15,108
2,100326,1,1.00,8002048,50,140,0,0,190
2,100326,1,1.00,8002049,87,98,0,0,185
2,100326,1,1.00,8002050,10,22,0,0,32
2,100326,1,1.00,8002051,14,36,0,0,50
2,100326,1,1.00,8002052,19,29,0,0,48
2,100326,1,1.00,8002053,32,10,1,0,43
2,100326,1,1.00,8002054,11,36,0,0,47
2,100326,1,1.00,8002055,7,26,0,0,33
2,100326,1,1.00,8002056,63,55,0,0,118
2,100326,1,1.00,8002057,17,22,0,0,39
2,100326,1,1.00,8002058,4,5,0,4,21
2,100326,1,1.00,8002059,9,2,0,1,14
2,100326,1,1.00,8002060,4,2,0,1,9
2,100326,1,1.00,8002061,5,3,0,4,20
2,100326,1,1.00,8002062,8,10,0,0,18
2,100326,1,1.00,8002063,7,5,0,0,12
2,100326,1,1.00,8002064,11,18,0,0,29
2,100326,1,1.00,8002065,41,44,0,0,85
2,100326,1,1.00,8002066,9,1,0,1,13
2,100326,1,1.00,8002067,9,112,0,0,121
2,100326,1,1.00,8002068,53,14,0,0,67
2,100326,1,1.00,8002069,32,4,8,65,239
2,100326,1,1.00,8002070,15,11,0,0,26
2,100326,1,1.00,8002071,15,13,1,1,32
2,100326,1,1.00,8002072,2,3,0,1,8
2,100326,1,1.00,8002073,2,3,0,1,8
2,100326,1,1.00,8002074,21,31,0,0,52
2,100326,1,1.00,8002075,109,25,0,0,134
2,100326,1,1.00,8002076,3,5,0,0,8
2,100326,1,1.00,8002077,10,145,0,0,155
2,100326,1,1.00,8002078,30,16,0,0,46
2,100326,1,1.00,8002079,8,4,0,0,12
2,100326,1,1.00,8002080,7,7,0,0,14
2,100326,1,1.00,8002081,13,86,0,0,99
2,100326,1,1.00,8002082,2,8,0,0,10
2,100326,1,1.00,8002083,63,0,0,0,63
2,100326,1,1.00,8002084,4,4,6,0,14
2,100326,1,1.00,8002085,4,25,0,0,29
2,100326,1,1.00,8002086,6,2,0,1,11
2,100326,1,1.00,8002087,3,8,0,0,11
2,100326,1,1.00,8002088,5,5,1,0,11
2,100326,1,1.00,8002089,7,5,0,0,12
2,100326,1,1.00,8002090,3,0,0,1,6
2,100326,1,1.00,8002091,12,8,0,0,20
2,100326,1,1.00,8002092,6,9,0,0,15
2,100326,1,1.00,8002093,16,3,0,0,19
2,100326,1,1.00,8002094,46,19,0,1,68
2,100326,1,1.00,8002095,2,3,0,1,8
2,100326,1,1.00,8002096,7,6,0,62,199
2,100326,1,1.00,8002097,64,17,0,0,81
2,100326,1,1.00,8002098,1,8,0,0,9
2,100326,1,1.00,8002099,21,26,0,0,47
2,100326,1,1.00,8002100,2,3,1,0,6
2,100326,1,1.00,8002101,34,3,0,1,40
2,100326,1,1.00,8002102,10,11,0,0,21
2,100327,1,1.00,8001104,23,8,0,0,31
2,100327,1,1.00,8001105,6,9,0,7,36
2,100327,1,1.00,8001108,36,155,0,73,410
2,100327,1,1.00,8001109,51,36,0,0,87
2,100327,1,1.00,8001112,9,24,0,0,33
2,100327,1,1.00,8001114,15,42,0,0,57
2,100327,1,1.00,8001116,30,10,0,0,40
2,100327,1,1.00,8001117,6,29,0,0,35
2,100327,1,1.00,8001119,23,0,0,0,23
2,100327,1,1.00,8001121,43,7,5,0,55
2,100327,1,1.00,8001123,11,99,0,0,110
2,100327,1,1.00,8001125,63,72,0,0,135
2,100327,1,1.00,8001127,6,6,0,12,48
2,100327,1,1.00,8001129,8,3,0,1,14
2,100327,1,1.00,8001131,6,5,0,0,11
2,100327,1,1.00,8001133,32,4,0,0,36
2,100327,1,1.00,8001135,149,319,0,0,468
2,100327,1,1.00,8001137,3,4,0,6,25
2,100327,1,1.00,8001139,282,0,0,0,282
2,100327,1,1.00,8001141,7,10,0,0,17
2,100327,1,1.00,8001143,9,10,0,0,19
2,100327,1,1.00,8001145,8,22,0,0,30
2,100327,1,1.00,8001147,4,3,0,0,7
2,100327,1,1.00,8001149,3,4,0,8,31
2,100327,1,1.00,8001151,3,3,0,1,9
2,100327,1,1.00,8001153,4,3,0,1,10
2,100327,1,1.00,8001155,9,5,0,1,17
2,100327,1,1.00,8001157,44,49,0,0,93
2,100327,1,1.00,8001159,3,7,0,3,19
2,100327,1,1.00,8001161,38,22,16,0,76
2,100327,1,1.00,8001163,57,3,0,0,60
2,100327,1,1.00,8001165,18,2,0,0,20
2,100327,1,1.00,8001167,3,5,1,0,9
2,100327,1,1.00,8001169,5,3,0,1,11
2,100327,1,1.00,8001171,10,12,2,0,24
2,100327,1,1.00,8001173,3,5,0,4,20
2,100327,1,1.00,8001175,7,7,0,1,17
2,100327,1,1.00,8001177,5,4,0,1,12
2,100327,1,1.00,8001179,14,7,0,0,21
2,100327,1,1.00,8001181,47,26,0,2,79
2,100327,1,1.00,8001183,2,3,0,1,8
2,100327,1,1.00,8001185,3,6,0,1,12
2,100327,1,1.00,8001187,65,16,0,0,81
2,100327,1,1.00,8001189,10,24,0,2,40
2,100327,1,1.00,8001191,21,6,0,0,27
2,100327,1,1.00,8001193,2,2,0,0,4
2,100327,1,1.00,8001195,18,15,0,0,33
2,100327,1,1.00,8001197,16,0,0,0,16
2,100327,1,1.00,8001199,2,2,0,0,4
2,100327,1,1.00,8001201,2,14,0,0,16
2,100327,1,1.00,8001203,38,3,0,0,41
2,100327,1,1.00,8001205,2,3,0,1,8
2,100327,1,1.00,8001207,5,5,0,0,10
2,100327,1,1.00,8001209,6,2,0,0,8
2,100327,1,1.00,8001211,2,2,0,1,7
2,100327,1,1.00,8001213,9,0,0,0,9
2,100327,1,1.00,8001215,11,33,0,3,53
2,100327,1,1.00,8001217,2,2,0,1,7
2,100328,1,1.00,8000069,23,13,0,0,36
2,100328,1,1.00,8000070,9,99,0,0,108
2,100328,1,1.00,8000071,88,274,0,0,362
2,100328,1,1.00,8000072,101,103,0,0,204
2,100328,1,1.00,8000073,12,19,0,3,40
2,100328,1,1.00,8000074,20,40,0,2,66
2,100328,1,1.00,8000075,32,12,0,1,47
2,100328,1,1.00,8000076,8,41,0,0,49
2,100328,1,1.00,8000077,27,5,0,0,32
2,100328,1,1.00,8000078,36,37,0,0,73
2,100328,1,1.00,8000079,63,46,0,0,109
2,100328,1,1.00,8000080,58,69,0,0,127
2,100328,1,1.00,8000081,3,6,0,11,42
2,100328,1,1.00,8000082,7,31,0,2,44
2,100328,1,1.00,8000083,4,8,0,0,12
2,100328,1,1.00,8000084,29,7,0,0,36
2,100328,1,1.00,8000085,134,339,0,0,473
2,100328,1,1.00,8000086,5,12,0,0,17
2,100328,1,1.00,8000087,35,147,0,2,188
2,100328,1,1.00,8000088,8,11,0,0,19
2,100328,1,1.00,8000089,6,3,0,0,9
2,100328,1,1.00,8000090,13,10,1,4,36
2,100328,1,1.00,8000091,2,5,0,2,13
2,100328,1,1.00,8000092,27,3,0,2,36
2,100328,1,1.00,8000093,9,6,0,0,15
2,100328,1,1.00,8000094,22,11,0,0,33
2,100328,1,1.00,8000095,14,26,0,0,40
2,100328,1,1.00,8000096,9,67,0,0,76
2,100328,1,1.00,8000097,3,44,0,0,47
2,100328,1,1.00,8000098,110,40,0,158,624
2,100328,1,1.00,8000099,4,4,0,0,8
2,100328,1,1.00,8000100,5,4,0,2,15
2,100328,1,1.00,8000101,11,7,0,0,18
2,100328,1,1.00,8000102,72,3,0,0,75
2,100328,1,1.00,8000103,18,6,0,1,27
2,100328,1,1.00,8000104,4,3,0,1,10
2,100328,1,1.00,8000105,7,6,0,0,13
2,100328,1,1.00,8000106,36,3,0,2,45
2,100328,1,1.00,8000107,5,6,0,0,11
2,100328,1,1.00,8000108,4,47,0,0,51
2,100328,1,1.00,8000109,8,12,0,1,23
2,100328,1,1.00,8000110,12,49,1,0,62
2,100328,1,1.00,8000111,24,4,0,0,28
2,100328,1,1.00,8000112,2,11,0,0,13
2,100328,1,1.00,8000113,1,5,0,1,9
2,100328,1,1.00,8000114,2,4,0,2,12
2,100328,1,1.00,8000115,2,3,0,0,5
2,100328,1,1.00,8000116,14,7,0,0,21
2,100328,1,1.00,8000117,10,26,0,0,36
2,100328,1,1.00,8000118,2,4,0,1,9
2,100328,1,1.00,8000119,12,3,0,1,18
2,100328,1,1.00,8000120,46,36,0,0,82
2,100328,1,1.00,8000121,3,5,0,2,14
2,100328,1,1.00,8000122,1,26,0,0,27
2,100328,1,1.00,8000123,2,3,4,0,9
2,100328,1,1.00,8000124,2,4,0,0,6
2,100328,1,1.00,8000125,2,3,0,1,8
2,100328,1,1.00,8000126,25,3,0,0,28
2,100329,1,1.00,7998850,23,11,0,0,34
2,100329,1,1.00,7998853,11,59,0,0,70
2,100329,1,1.00,7998855,33,162,0,0,195
2,100329,1,1.00,7998857,92,102,5,0,199
2,100329,1,1.00,7998858,1,5,0,0,6
2,100329,1,1.00,7998861,43,28,0,0,71
2,100329,1,1.00,7998863,38,11,0,0,49
2,100329,1,1.00,7998864,8,12,18,2,44
2,100329,1,1.00,7998866,40,0,0,0,40
2,100329,1,1.00,7998868,49,19,0,0,68
2,100329,1,1.00,7998870,12,98,0,0,110
2,100329,1,1.00,7998872,61,63,0,0,124
2,100329,1,1.00,7998874,16,4,0,0,20
2,100329,1,1.00,7998876,11,19,0,0,30
2,100329,1,1.00,7998878,9,0,0,0,9
2,100329,1,1.00,7998880,117,24,0,0,141
2,100329,1,1.00,7998882,21,15,0,1,39
2,100329,1,1.00,7998884,4,6,0,0,10
2,100329,1,1.00,7998886,39,18,0,0,57
2,100329,1,1.00,7998888,11,20,0,0,31
2,100329,1,1.00,7998890,40,39,0,0,79
2,100329,1,1.00,7998892,26,0,0,0,26
2,100329,1,1.00,7998894,34,8,0,1,45
2,100329,1,1.00,7998896,58,13,0,0,71
2,100329,1,1.00,7998898,37,41,0,1,81
2,100329,1,1.00,7998900,48,26,0,0,74
2,100329,1,1.00,7998902,7,45,0,0,52
2,100329,1,1.00,7998904,13,0,0,0,13
2,100329,1,1.00,7998906,4,7,0,0,11
2,100329,1,1.00,7998908,6,7,0,0,13
2,100329,1,1.00,7998910,165,14,0,0,179
2,100329,1,1.00,7998912,4,7,0,5,26
2,100329,1,1.00,7998914,115,26,0,0,141
2,100329,1,1.00,7998916,2,5,0,0,7
2,100329,1,1.00,7998918,5,17,0,0,22
2,100329,1,1.00,7998920,5,4,0,0,9
2,100329,1,1.00,7998922,64,43,0,0,107
2,100329,1,1.00,7998924,2,4,0,0,6
